timestamp,roll,pitch,yaw,flex
51383,2.99,0.07,23411.97,317
51393,2.99,0.07,23416.96,318
51403,2.98,0.07,23421.94,318
51413,2.98,0.07,23426.92,317
51423,2.98,0.07,23431.9,315
51433,2.98,0.07,23436.89,315
51443,2.98,0.07,23441.87,316
51453,2.98,0.07,23446.86,315
51463,2.98,0.07,23451.84,314
51473,2.99,0.07,23456.82,314
51483,2.99,0.07,23461.8,315
51493,2.99,0.07,23466.79,316
51503,2.99,0.07,23471.77,316
51513,2.99,0.07,23476.76,320
51523,2.98,0.07,23481.74,321
51533,2.98,0.07,23486.72,323
51543,2.98,0.07,23491.7,320
51553,2.98,0.07,23496.68,321
51563,2.98,0.07,23501.66,316
51573,2.97,0.07,23506.64,315
51583,2.97,0.07,23511.63,314
